  Frequency            , DB(V(Vs4)/ I(C7))    
  1.811340092619e+02  ,5.890414440866e+01  
  1.815515662773e+02  ,5.888415103853e+01  
  1.819700858610e+02  ,5.886415769871e+01  
  1.823895702319e+02  ,5.884416438933e+01  
  1.828100216143e+02  ,5.882417111054e+01  
  1.832314422371e+02  ,5.880417786248e+01  
  1.836538343348e+02  ,5.878418464529e+01  
  1.840772001469e+02  ,5.876419145911e+01  
  1.845015419179e+02  ,5.874419830410e+01  
  1.849268618978e+02  ,5.872420518039e+01  
  1.853531623415e+02  ,5.870421208813e+01  
  1.857804455091e+02  ,5.868421902746e+01  
  1.862087136663e+02  ,5.866422599854e+01  
  1.866379690834e+02  ,5.864423300151e+01  
  1.870682140366e+02  ,5.862424003652e+01  
  1.874994508067e+02  ,5.860424710372e+01  
  1.879316816803e+02  ,5.858425420326e+01  
  1.883649089490e+02  ,5.856426133528e+01  
  1.887991349096e+02  ,5.854426849995e+01  
  1.892343618645e+02  ,5.852427569741e+01  
  1.896705921211e+02  ,5.850428292781e+01  
  1.901078279923e+02  ,5.848429019131e+01  
  1.905460717963e+02  ,5.846429748806e+01  
  1.909853258566e+02  ,5.844430481822e+01  
  1.914255925021e+02  ,5.842431218194e+01  
  1.918668740670e+02  ,5.840431957937e+01  
  1.923091728910e+02  ,5.838432701068e+01  
  1.927524913191e+02  ,5.836433447602e+01  
  1.931968317017e+02  ,5.834434197555e+01  
  1.936421963946e+02  ,5.832434950943e+01  
  1.940885877593e+02  ,5.830435707782e+01  
  1.945360081622e+02  ,5.828436468087e+01  
  1.949844599758e+02  ,5.826437231875e+01  
  1.954339455775e+02  ,5.824437999163e+01  
  1.958844673506e+02  ,5.822438769966e+01  
  1.963360276836e+02  ,5.820439544300e+01  
  1.967886289707e+02  ,5.818440322183e+01  
  1.972422736115e+02  ,5.816441103630e+01  
  1.976969640112e+02  ,5.814441888658e+01  
  1.981527025805e+02  ,5.812442677284e+01  
  1.986094917357e+02  ,5.810443469525e+01  
  1.990673338987e+02  ,5.808444265396e+01  
  1.995262314969e+02  ,5.806445064916e+01  
  1.999861869632e+02  ,5.804445868101e+01  
  2.004472027365e+02  ,5.802446674968e+01  
  2.009092812608e+02  ,5.800447485534e+01  
  2.013724249862e+02  ,5.798448299816e+01  
  2.018366363681e+02  ,5.796449117832e+01  
  2.023019178678e+02  ,5.794449939599e+01  
  2.027682719521e+02  ,5.792450765134e+01  
  2.032357010936e+02  ,5.790451594455e+01  
  2.037042077705e+02  ,5.788452427579e+01  
  2.041737944669e+02  ,5.786453264524e+01  
  2.046444636724e+02  ,5.784454105308e+01  
  2.051162178825e+02  ,5.782454949948e+01  
  2.055890595984e+02  ,5.780455798463e+01  
  2.060629913270e+02  ,5.778456650870e+01  
  2.065380155810e+02  ,5.776457507188e+01  
  2.070141348791e+02  ,5.774458367434e+01  
  2.074913517455e+02  ,5.772459231627e+01  
  2.079696687103e+02  ,5.770460099785e+01  
  2.084490883097e+02  ,5.768460971927e+01  
  2.089296130854e+02  ,5.766461848070e+01  
  2.094112455851e+02  ,5.764462728235e+01  
  2.098939883623e+02  ,5.762463612438e+01  
  2.103778439766e+02  ,5.760464500699e+01  
  2.108628149933e+02  ,5.758465393037e+01  
  2.113489039836e+02  ,5.756466289470e+01  
  2.118361135248e+02  ,5.754467190018e+01  
  2.123244462000e+02  ,5.752468094700e+01  
  2.128139045982e+02  ,5.750469003534e+01  
  2.133044913146e+02  ,5.748469916541e+01  
  2.137962089502e+02  ,5.746470833739e+01  
  2.142890601120e+02  ,5.744471755148e+01  
  2.147830474130e+02  ,5.742472680787e+01  
  2.152781734724e+02  ,5.740473610676e+01  
  2.157744409152e+02  ,5.738474544834e+01  
  2.162718523727e+02  ,5.736475483282e+01  
  2.167704104819e+02  ,5.734476426040e+01  
  2.172701178863e+02  ,5.732477373127e+01  
  2.177709772353e+02  ,5.730478324563e+01  
  2.182729911843e+02  ,5.728479280368e+01  
  2.187761623949e+02  ,5.726480240563e+01  
  2.192804935350e+02  ,5.724481205168e+01  
  2.197859872785e+02  ,5.722482174204e+01  
  2.202926463053e+02  ,5.720483147691e+01  
  2.208004733019e+02  ,5.718484125649e+01  
  2.213094709605e+02  ,5.716485108100e+01  
  2.218196419800e+02  ,5.714486095063e+01  
  2.223309890651e+02  ,5.712487086561e+01  
  2.228435149270e+02  ,5.710488082614e+01  
  2.233572222830e+02  ,5.708489083243e+01  
  2.238721138568e+02  ,5.706490088469e+01  
  2.243881923782e+02  ,5.704491098313e+01  
  2.249054605835e+02  ,5.702492112798e+01  
  2.254239212152e+02  ,5.700493131944e+01  
  2.259435770221e+02  ,5.698494155773e+01  
  2.264644307593e+02  ,5.696495184307e+01  
  2.269864851884e+02  ,5.694496217568e+01  
  2.275097430772e+02  ,5.692497255577e+01  
  2.280342072000e+02  ,5.690498298356e+01  
  2.285598803375e+02  ,5.688499345927e+01  
  2.290867652767e+02  ,5.686500398313e+01  
  2.296148648112e+02  ,5.684501455536e+01  
  2.301441817408e+02  ,5.682502517619e+01  
  2.306747188720e+02  ,5.680503584583e+01  
  2.312064790175e+02  ,5.678504656451e+01  
  2.317394649968e+02  ,5.676505733247e+01  
  2.322736796357e+02  ,5.674506814992e+01  
  2.328091257665e+02  ,5.672507901710e+01  
  2.333458062281e+02  ,5.670508993424e+01  
  2.338837238659e+02  ,5.668510090157e+01  
  2.344228815320e+02  ,5.666511191932e+01  
  2.349632820848e+02  ,5.664512298772e+01  
  2.355049283896e+02  ,5.662513410702e+01  
  2.360478233180e+02  ,5.660514527743e+01  
  2.365919697485e+02  ,5.658515649921e+01  
  2.371373705661e+02  ,5.656516777258e+01  
  2.376840286625e+02  ,5.654517909780e+01  
  2.382319469358e+02  ,5.652519047508e+01  
  2.387811282913e+02  ,5.650520190469e+01  
  2.393315756405e+02  ,5.648521338686e+01  
  2.398832919019e+02  ,5.646522492182e+01  
  2.404362800007e+02  ,5.644523650984e+01  
  2.409905428686e+02  ,5.642524815115e+01  
  2.415460834445e+02  ,5.640525984599e+01  
  2.421029046736e+02  ,5.638527159462e+01  
  2.426610095082e+02  ,5.636528339729e+01  
  2.432204009074e+02  ,5.634529525424e+01  
  2.437810818368e+02  ,5.632530716573e+01  
  2.443430552694e+02  ,5.630531913201e+01  
  2.449063241844e+02  ,5.628533115332e+01  
  2.454708915685e+02  ,5.626534322993e+01  
  2.460367604147e+02  ,5.624535536210e+01  
  2.466039337234e+02  ,5.622536755007e+01  
  2.471724145016e+02  ,5.620537979411e+01  
  2.477422057633e+02  ,5.618539209447e+01  
  2.483133105295e+02  ,5.616540445142e+01  
  2.488857318282e+02  ,5.614541686522e+01  
  2.494594726943e+02  ,5.612542933612e+01  
  2.500345361696e+02  ,5.610544186441e+01  
  2.506109253032e+02  ,5.608545445033e+01  
  2.511886431509e+02  ,5.606546709415e+01  
  2.517676927759e+02  ,5.604547979615e+01  
  2.523480772480e+02  ,5.602549255659e+01  
  2.529297996446e+02  ,5.600550537575e+01  
  2.535128630498e+02  ,5.598551825389e+01  
  2.540972705549e+02  ,5.596553119128e+01  
  2.546830252585e+02  ,5.594554418820e+01  
  2.552701302661e+02  ,5.592555724493e+01  
  2.558585886905e+02  ,5.590557036174e+01  
  2.564484036517e+02  ,5.588558353891e+01  
  2.570395782769e+02  ,5.586559677672e+01  
  2.576321157002e+02  ,5.584561007545e+01  
  2.582260190634e+02  ,5.582562343538e+01  
  2.588212915153e+02  ,5.580563685679e+01  
  2.594179362118e+02  ,5.578565033996e+01  
  2.600159563165e+02  ,5.576566388519e+01  
  2.606153549999e+02  ,5.574567749276e+01  
  2.612161354399e+02  ,5.572569116295e+01  
  2.618183008219e+02  ,5.570570489606e+01  
  2.624218543384e+02  ,5.568571869237e+01  
  2.630267991895e+02  ,5.566573255219e+01  
  2.636331385825e+02  ,5.564574647579e+01  
  2.642408757322e+02  ,5.562576046349e+01  
  2.648500138606e+02  ,5.560577451556e+01  
  2.654605561975e+02  ,5.558578863232e+01  
  2.660725059798e+02  ,5.556580281405e+01  
  2.666858664521e+02  ,5.554581706107e+01  
  2.673006408663e+02  ,5.552583137366e+01  
  2.679168324819e+02  ,5.550584575214e+01  
  2.685344445658e+02  ,5.548586019680e+01  
  2.691534803927e+02  ,5.546587470796e+01  
  2.697739432445e+02  ,5.544588928592e+01  
  2.703958364108e+02  ,5.542590393099e+01  
  2.710191631890e+02  ,5.540591864347e+01  
  2.716439268839e+02  ,5.538593342369e+01  
  2.722701308078e+02  ,5.536594827195e+01  
  2.728977782808e+02  ,5.534596318856e+01  
  2.735268726306e+02  ,5.532597817385e+01  
  2.741574171928e+02  ,5.530599322813e+01  
  2.747894153102e+02  ,5.528600835171e+01  
  2.754228703338e+02  ,5.526602354493e+01  
  2.760577856220e+02  ,5.524603880809e+01  
  2.766941645411e+02  ,5.522605414153e+01  
  2.773320104651e+02  ,5.520606954556e+01  
  2.779713267759e+02  ,5.518608502052e+01  
  2.786121168629e+02  ,5.516610056673e+01  
  2.792543841237e+02  ,5.514611618452e+01  
  2.798981319634e+02  ,5.512613187421e+01  
  2.805433637951e+02  ,5.510614763615e+01  
  2.811900830399e+02  ,5.508616347067e+01  
  2.818382931264e+02  ,5.506617937809e+01  
  2.824879974915e+02  ,5.504619535876e+01  
  2.831391995799e+02  ,5.502621141302e+01  
  2.837919028441e+02  ,5.500622754120e+01  
  2.844461107448e+02  ,5.498624374365e+01  
  2.851018267504e+02  ,5.496626002070e+01  
  2.857590543375e+02  ,5.494627637271e+01  
  2.864177969906e+02  ,5.492629280002e+01  
  2.870780582024e+02  ,5.490630930297e+01  
  2.877398414735e+02  ,5.488632588192e+01  
  2.884031503126e+02  ,5.486634253722e+01  
  2.890679882365e+02  ,5.484635926921e+01  
  2.897343587701e+02  ,5.482637607826e+01  
  2.904022654464e+02  ,5.480639296472e+01  
  2.910717118066e+02  ,5.478640992894e+01  
  2.917427014001e+02  ,5.476642697128e+01  
  2.924152377843e+02  ,5.474644409211e+01  
  2.930893245250e+02  ,5.472646129179e+01  
  2.937649651961e+02  ,5.470647857068e+01  
  2.944421633798e+02  ,5.468649592914e+01  
  2.951209226666e+02  ,5.466651336755e+01  
  2.958012466551e+02  ,5.464653088627e+01  
  2.964831389524e+02  ,5.462654848567e+01  
  2.971666031738e+02  ,5.460656616613e+01  
  2.978516429429e+02  ,5.458658392802e+01  
  2.985382618918e+02  ,5.456660177171e+01  
  2.992264636608e+02  ,5.454661969758e+01  
  2.999162518987e+02  ,5.452663770602e+01  
  3.006076302628e+02  ,5.450665579740e+01  
  3.013006024186e+02  ,5.448667397210e+01  
  3.019951720402e+02  ,5.446669223051e+01  
  3.026913428101e+02  ,5.444671057302e+01  
  3.033891184194e+02  ,5.442672900001e+01  
  3.040885025676e+02  ,5.440674751187e+01  
  3.047894989628e+02  ,5.438676610900e+01  
  3.054921113215e+02  ,5.436678479179e+01  
  3.061963433690e+02  ,5.434680356063e+01  
  3.069021988391e+02  ,5.432682241591e+01  
  3.076096814740e+02  ,5.430684135805e+01  
  3.083187950249e+02  ,5.428686038744e+01  
  3.090295432513e+02  ,5.426687950448e+01  
  3.097419299216e+02  ,5.424689870957e+01  
  3.104559588128e+02  ,5.422691800313e+01  
  3.111716337106e+02  ,5.420693738555e+01  
  3.118889584094e+02  ,5.418695685726e+01  
  3.126079367124e+02  ,5.416697641866e+01  
  3.133285724315e+02  ,5.414699607016e+01  
  3.140508693876e+02  ,5.412701581218e+01  
  3.147748314101e+02  ,5.410703564515e+01  
  3.155004623374e+02  ,5.408705556947e+01  
  3.162277660168e+02  ,5.406707558556e+01  
  3.169567463043e+02  ,5.404709569387e+01  
  3.176874070649e+02  ,5.402711589479e+01  
  3.184197521726e+02  ,5.400713618878e+01  
  3.191537855100e+02  ,5.398715657624e+01  
  3.198895109691e+02  ,5.396717705762e+01  
  3.206269324505e+02  ,5.394719763335e+01  
  3.213660538640e+02  ,5.392721830386e+01  
  3.221068791283e+02  ,5.390723906959e+01  
  3.228494121712e+02  ,5.388725993098e+01  
  3.235936569296e+02  ,5.386728088847e+01  
  3.243396173493e+02  ,5.384730194250e+01  
  3.250872973854e+02  ,5.382732309352e+01  
  3.258367010020e+02  ,5.380734434197e+01  
  3.265878321723e+02  ,5.378736568831e+01  
  3.273406948788e+02  ,5.376738713298e+01  
  3.280952931131e+02  ,5.374740867645e+01  
  3.288516308759e+02  ,5.372743031915e+01  
  3.296097121774e+02  ,5.370745206156e+01  
  3.303695410368e+02  ,5.368747390413e+01  
  3.311311214825e+02  ,5.366749584732e+01  
  3.318944575526e+02  ,5.364751789160e+01  
  3.326595532940e+02  ,5.362754003743e+01  
  3.334264127632e+02  ,5.360756228529e+01  
  3.341950400261e+02  ,5.358758463563e+01  
  3.349654391578e+02  ,5.356760708894e+01  
  3.357376142429e+02  ,5.354762964568e+01  
  3.365115693754e+02  ,5.352765230634e+01  
  3.372873086588e+02  ,5.350767507140e+01  
  3.380648362059e+02  ,5.348769794133e+01  
  3.388441561392e+02  ,5.346772091661e+01  
  3.396252725904e+02  ,5.344774399774e+01  
  3.404081897010e+02  ,5.342776718521e+01  
  3.411929116219e+02  ,5.340779047949e+01  
  3.419794425137e+02  ,5.338781388109e+01  
  3.427677865464e+02  ,5.336783739050e+01  
  3.435579478998e+02  ,5.334786100821e+01  
  3.443499307633e+02  ,5.332788473473e+01  
  3.451437393358e+02  ,5.330790857055e+01  
  3.459393778261e+02  ,5.328793251618e+01  
  3.467368504525e+02  ,5.326795657213e+01  
  3.475361614432e+02  ,5.324798073891e+01  
  3.483373150360e+02  ,5.322800501701e+01  
  3.491403154785e+02  ,5.320802940697e+01  
  3.499451670283e+02  ,5.318805390929e+01  
  3.507518739525e+02  ,5.316807852448e+01  
  3.515604405282e+02  ,5.314810325308e+01  
  3.523708710424e+02  ,5.312812809561e+01  
  3.531831697919e+02  ,5.310815305258e+01  
  3.539973410834e+02  ,5.308817812452e+01  
  3.548133892335e+02  ,5.306820331197e+01  
  3.556313185689e+02  ,5.304822861546e+01  
  3.564511334262e+02  ,5.302825403552e+01  
  3.572728381519e+02  ,5.300827957269e+01  
  3.580964371026e+02  ,5.298830522751e+01  
  3.589219346450e+02  ,5.296833100052e+01  
  3.597493351557e+02  ,5.294835689226e+01  
  3.605786430216e+02  ,5.292838290329e+01  
  3.614098626396e+02  ,5.290840903415e+01  
  3.622429984166e+02  ,5.288843528539e+01  
  3.630780547701e+02  ,5.286846165757e+01  
  3.639150361272e+02  ,5.284848815124e+01  
  3.647539469256e+02  ,5.282851476697e+01  
  3.655947916131e+02  ,5.280854150531e+01  
  3.664375746478e+02  ,5.278856836684e+01  
  3.672823004980e+02  ,5.276859535212e+01  
  3.681289736425e+02  ,5.274862246171e+01  
  3.689775985701e+02  ,5.272864969620e+01  
  3.698281797802e+02  ,5.270867705615e+01  
  3.706807217825e+02  ,5.268870454215e+01  
  3.715352290971e+02  ,5.266873215478e+01  
  3.723917062545e+02  ,5.264875989461e+01  
  3.732501577957e+02  ,5.262878776223e+01  
  3.741105882720e+02  ,5.260881575824e+01  
  3.749730022454e+02  ,5.258884388323e+01  
  3.758374042884e+02  ,5.256887213778e+01  
  3.767037989839e+02  ,5.254890052250e+01  
  3.775721909254e+02  ,5.252892903798e+01  
  3.784425847170e+02  ,5.250895768482e+01  
  3.793149849736e+02  ,5.248898646364e+01  
  3.801893963205e+02  ,5.246901537504e+01  
  3.810658233937e+02  ,5.244904441962e+01  
  3.819442708400e+02  ,5.242907359801e+01  
  3.828247433168e+02  ,5.240910291082e+01  
  3.837072454922e+02  ,5.238913235866e+01  
  3.845917820453e+02  ,5.236916194217e+01  
  3.854783576657e+02  ,5.234919166196e+01  
  3.863669770540e+02  ,5.232922151866e+01  
  3.872576449216e+02  ,5.230925151290e+01  
  3.881503659906e+02  ,5.228928164531e+01  
  3.890451449942e+02  ,5.226931191654e+01  
  3.899419866765e+02  ,5.224934232722e+01  
  3.908408957923e+02  ,5.222937287799e+01  
  3.917418771077e+02  ,5.220940356950e+01  
  3.926449353995e+02  ,5.218943440240e+01  
  3.935500754557e+02  ,5.216946537733e+01  
  3.944573020752e+02  ,5.214949649495e+01  
  3.953666200681e+02  ,5.212952775591e+01  
  3.962780342554e+02  ,5.210955916089e+01  
  3.971915494694e+02  ,5.208959071053e+01  
  3.981071705534e+02  ,5.206962240551e+01  
  3.990249023621e+02  ,5.204965424649e+01  
  3.999447497610e+02  ,5.202968623415e+01  
  4.008667176272e+02  ,5.200971836916e+01  
  4.017908108489e+02  ,5.198975065220e+01  
  4.027170343254e+02  ,5.196978308395e+01  
  4.036453929675e+02  ,5.194981566510e+01  
  4.045758916974e+02  ,5.192984839633e+01  
  4.055085354483e+02  ,5.190988127834e+01  
  4.064433291652e+02  ,5.188991431181e+01  
  4.073802778041e+02  ,5.186994749745e+01  
  4.083193863326e+02  ,5.184998083595e+01  
  4.092606597300e+02  ,5.183001432803e+01  
  4.102041029865e+02  ,5.181004797437e+01  
  4.111497211045e+02  ,5.179008177571e+01  
  4.120975190973e+02  ,5.177011573274e+01  
  4.130475019901e+02  ,5.175014984619e+01  
  4.139996748197e+02  ,5.173018411677e+01  
  4.149540426343e+02  ,5.171021854521e+01  
  4.159106104940e+02  ,5.169025313224e+01  
  4.168693834703e+02  ,5.167028787857e+01  
  4.178303666466e+02  ,5.165032278496e+01  
  4.187935651179e+02  ,5.163035785213e+01  
  4.197589839909e+02  ,5.161039308083e+01  
  4.207266283844e+02  ,5.159042847179e+01  
  4.216965034285e+02  ,5.157046402576e+01  
  4.226686142655e+02  ,5.155049974349e+01  
  4.236429660495e+02  ,5.153053562575e+01  
  4.246195639463e+02  ,5.151057167327e+01  
  4.255984131337e+02  ,5.149060788683e+01  
  4.265795188015e+02  ,5.147064426719e+01  
  4.275628861515e+02  ,5.145068081512e+01  
  4.285485203974e+02  ,5.143071753137e+01  
  4.295364267648e+02  ,5.141075441674e+01  
  4.305266104916e+02  ,5.139079147200e+01  
  4.315190768277e+02  ,5.137082869793e+01  
  4.325138310349e+02  ,5.135086609531e+01  
  4.335108783875e+02  ,5.133090366494e+01  
  4.345102241715e+02  ,5.131094140760e+01  
  4.355118736855e+02  ,5.129097932409e+01  
  4.365158322401e+02  ,5.127101741521e+01  
  4.375221051582e+02  ,5.125105568177e+01  
  4.385306977749e+02  ,5.123109412457e+01  
  4.395416154378e+02  ,5.121113274442e+01  
  4.405548635065e+02  ,5.119117154214e+01  
  4.415704473532e+02  ,5.117121051854e+01  
  4.425883723626e+02  ,5.115124967445e+01  
  4.436086439314e+02  ,5.113128901069e+01  
  4.446312674690e+02  ,5.111132852809e+01  
  4.456562483974e+02  ,5.109136822748e+01  
  4.466835921509e+02  ,5.107140810970e+01  
  4.477133041763e+02  ,5.105144817560e+01  
  4.487453899331e+02  ,5.103148842601e+01  
  4.497798548932e+02  ,5.101152886179e+01  
  4.508167045414e+02  ,5.099156948378e+01  
  4.518559443749e+02  ,5.097161029285e+01  
  4.528975799036e+02  ,5.095165128985e+01  
  4.539416166501e+02  ,5.093169247565e+01  
  4.549880601500e+02  ,5.091173385111e+01  
  4.560369159512e+02  ,5.089177541712e+01  
  4.570881896148e+02  ,5.087181717453e+01  
  4.581418867145e+02  ,5.085185912424e+01  
  4.591980128368e+02  ,5.083190126713e+01  
  4.602565735813e+02  ,5.081194360408e+01  
  4.613175745603e+02  ,5.079198613599e+01  
  4.623810213992e+02  ,5.077202886375e+01  
  4.634469197362e+02  ,5.075207178827e+01  
  4.645152752227e+02  ,5.073211491045e+01  
  4.655860935229e+02  ,5.071215823120e+01  
  4.666593803142e+02  ,5.069220175143e+01  
  4.677351412871e+02  ,5.067224547205e+01  
  4.688133821452e+02  ,5.065228939400e+01  
  4.698941086051e+02  ,5.063233351818e+01  
  4.709773263969e+02  ,5.061237784554e+01  
  4.720630412635e+02  ,5.059242237701e+01  
  4.731512589614e+02  ,5.057246711353e+01  
